,Unnamed: 0,LPloc,LPlocerr,LPscale,LPscaleerr,RPloc,RPlocerr,RPscale,RPscaleerr,RSPloc,RSPlocerr,RSPscale,RSPscaleerr,SampleA,SampleB,amplitude,amplitudeerr,chisquared,ctime,length,location,locationerr,mtime,numofsamples,scale,scaleerr,uniquename,DOI,TimeResolution,TimeResolutionerr,CTR,CTRerr,ERright,ERrighterr,ERleft,ERlefterr
66,66,0.778565757479114,0.00040924509794536517,0.020229067862719642,0.0002469964301140976,0.6670398708890543,0.0003869767412000608,0.01976843300035886,0.0002584845700784708,0.0,0.0,0.0,0.0,5A,5B,9591.471440846424,0.0,0.5072161238833806,1380124184.0,5,-91.2596097455749,3.1182750265079413,1375606116.0,416,61.14398252746405,2.305912588775803,Run_5Avs5B_SW_00121,,43.2353246739216,1.6305264283467968,143.97363116415895,5.429653006394833,6.97929190556412,0.09134836558174994,6.118873628729137,0.07478049859274807
67,67,0.7761640979044332,0.0004418337933834341,0.02330266205226705,0.0002685210485615353,0.6654646315127998,0.00038827150293286667,0.02048589137422824,0.00026843804654919475,0.0,0.0,0.0,0.0,5A,5B,9037.397124322884,0.0,0.8884390882610693,1380124184.0,5,-89.90216034997992,3.455332725399856,1375606722.0,408,63.46410162785529,3.0316228708485213,Run_5Avs5B_SW_00122,,44.87589662296868,2.143681089977218,149.4367357544857,7.138458029624136,7.249712742303655,0.0950911501482966,7.07038231750908,0.08157272702266455
68,68,0.7756197984304328,0.000426968985873935,0.021596860816032012,0.000276860512741151,0.6649922263361203,0.0004058749262824781,0.020048963257756038,0.00026630563936193014,0.0,0.0,0.0,0.0,5A,5B,9642.862371066225,0.0,0.5546322709947582,1380124184.0,5,-91.11203848687722,3.0698443917803147,1375607328.0,400,65.25927026430621,2.2493323715465974,Run_5Avs5B_SW_00123,,46.14527253917654,1.5905181730630178,153.66375755545786,5.296425516299849,7.100129385294572,0.0944088509146489,6.557414770055949,0.08414011253137423
69,69,0.7762891915963972,0.0004240776829652218,0.023051696836902058,0.0002548791516410042,0.6660570485258492,0.0003786466076501043,0.0193020054137096,0.0002474504741958076,0.4863577824664704,0.4863577824664704,0.08039911864472149,0.08039911864472149,5A,5B,11117.382681797824,0.0,0.4559706658196294,1380124184.0,5,-87.21498161968834,2.9951338492048865,1375607934.0,475,62.40797740379755,2.187838352993827,Run_5Avs5B_SW_00124,,44.12910402236208,1.5470353355419422,146.94991639446573,5.151627667354668,6.8246740800794905,0.0875778650814893,6.99310857842379,0.07741606835035326
70,70,0.7767882314992892,0.0004273130863732765,0.02179792245780329,0.0002658786213259675,0.6668612263589905,0.0003737986359705053,0.01844148328906476,0.0002502317881525396,0.0,0.0,0.0,0.0,5A,5B,8523.164847915572,0.0,1.0000069684936297,1380124184.0,5,-95.16017990220695,3.380916571480153,1375608540.0,369,64.60601889575742,2.4140427544907452,Run_5Avs5B_SW_00125,,45.68335406665629,1.7069860017746576,152.12556904196546,5.68426338590961,6.51255335129772,0.08844395893195843,6.608507352003275,0.08068873757979272
71,71,0.7761267489415815,0.0004388232711006655,0.02133877297057564,0.00028689395295118636,0.665707366978607,0.0004079012686159183,0.019938193837777604,0.0002636992840519128,0.0,0.0,0.0,0.0,5A,5B,9307.413228430241,0.0,0.8926377510447088,1380124184.0,5,-90.20181794798731,3.199150200248492,1375609146.0,407,64.40807148223891,2.4190185247887874,Run_5Avs5B_SW_00126,,45.54338410823902,1.71050440269403,151.65946908043594,5.69597966097112,7.053316339441257,0.09338606370406823,6.4748200489464285,0.08712912338206402
72,72,0.7749691870242572,0.0004510122360640414,0.023710746048444184,0.00027559807335523644,1.2139756531604229,0.0009735850005023797,0.4718076591489553,0.00046618551112219436,0.6659101677735475,0.6659101677735475,0.0200707119951911,0.0200707119951911,5A,5B,19739.63525153584,0.0,3.4401974583435555,1380124184.0,5,-10.33447200628435,4.254890998372767,1375609752.0,953,115.8277485231274,3.2030998279763487,Run_5Avs5B_SW_00127,,81.90258643027349,2.26493360917954,272.7356128128107,7.542228918567868,91.52630321729859,0.11647536112102377,7.205293820583637,0.08385449537421469
73,73,0.7708378864492959,0.000410552098503657,0.02130739939516393,0.0002627557210831611,0.6636534817592832,0.00039329849960259284,0.019251590710808075,0.0002699723926093212,0.4808145144768306,0.4808145144768306,0.05272402640569331,0.05272402640569331,5A,5B,14372.894036867274,0.0,1.128447983655416,1380124184.0,5,-85.70205355959077,2.9647256615264106,1375659434.0,610,67.24777506567173,2.46324045671547,Run_5Avs5B_SW_00209,,47.5513577686441,1.7417740306365572,158.34602136958486,5.800107522019736,6.8315012834359825,0.0958862526929504,6.5096600021503646,0.08034978608142239
74,74,0.7861453761761493,0.00026122418976458144,0.022773966563269604,0.00015819244386864768,0.6683772640175021,0.0002194420275191213,0.01969546809449094,0.00014056863075287822,0.0,0.0,0.0,0.0,5A,5B,41856.26900843929,0.0,1.9625887798949877,1380124184.0,5,-81.7279246215999,1.7131128291914588,1375534262.0,1759,65.70660457021329,1.5698590739011808,Run_5Avs5B_SW_00046,,46.46158566034081,1.1100579966627584,154.7170802489349,3.6964931288869853,6.9396177667275625,0.04958116125463133,6.822235795289164,0.04744277993107859
75,75,0.7410830925813704,0.00022735546582177964,0.0209170011725569,0.00013976463749842995,0.6239735398399165,0.00023620314028192045,0.02119096950545839,0.00015131629348584763,0.0,0.0,0.0,0.0,5A,5B,49753.595359178806,0.0,1.0057198641720104,1380124184.0,5,-64.90323530644588,1.5220518833547843,1375532456.0,2046,67.50993553465926,1.388642256823453,Run_5Avs5B_SW_00045,,47.736733214024234,0.9819183564420549,158.96332160270072,3.2697881269520432,7.997892538545435,0.05718996738939999,6.646965536588981,0.04446093427805642
